,常州天和印染有限公司1P 3#楼、4#楼西20190305_20190514.xlsx,常州天和印染有限公司2P 3#楼主20190305_20190514.xlsx,常州天和印染有限公司2P 水洗车间20190305_20190514.xlsx,常州天和印染有限公司3D 打底1#20190315_20190514.xlsx,常州天和印染有限公司3D 污水20190305_20190514.xlsx,常州天和印染有限公司3D 溢流、气雾20190305_20190514.xlsx,常州天和印染有限公司3P 4#楼20190305_20190514.xlsx,常州天和印染有限公司3P 一楼、二楼20190305_20190514.xlsx,常州天和印染有限公司4D油锅炉20190305_20190514.xlsx,常州天和印染有限公司4D老定型20190305_20190514.xlsx,常州天和印染有限公司4D老汽雾20190305_20190514.xlsx,常州天和印染有限公司4D预宿成品20190305_20190514.xlsx,常州天和印染有限公司5D低压总出20190305_20190514.xlsx,常州天和印染有限公司6D 洗水车20190305_20190514.xlsx,常州天和印染有限公司6D园网20190305_20190514.xlsx,常州天和印染有限公司6D退煮20190305_20190514.xlsx,常州天和印染有限公司7D 烧毛车间20190305_20190514.xlsx,常州天和印染有限公司7D 空压机20190305_20190514.xlsx,常州天和印染有限公司7D 车间照明20190305_20190514.xlsx,常州天和印染有限公司7D泵房20190305_20190514.xlsx,常州天和印染有限公司8D 丝光20190305_20190514.xlsx,常州天和印染有限公司8D 门富士、磨毛20190305_20190514.xlsx
2019-05-04 09:29:00,38.879997,0.64,20.0,0.3,122.339996,120.239998,0.0,5.92,0.0,0.72,0.0,6.6,337.200012,0.24,0.12,4.0,0.08,44.439999,0.16,10.8,0.36,0.8
2019-05-04 09:32:00,51.360001,0.8,16.959999,0.3,122.159996,117.719994,0.0,14.719999,0.0,0.64,0.0,6.6,382.0,0.24,0.12,12.639999,0.08,44.759998,0.16,11.12,0.36,0.8
2019-05-04 09:35:00,54.879997,0.8,17.279999,0.3,122.159996,124.68,0.0,9.599999,0.0,0.64,0.0,11.34,382.0,0.24,0.12,12.639999,2.32,44.639999,0.16,9.12,0.36,0.8
2019-05-04 09:38:00,49.759998,0.96,7.68,0.3,123.419998,118.919998,0.0,6.08,0.0,0.72,0.0,12.0,383.600006,0.24,0.12,31.639999,2.32,44.639999,0.16,9.12,0.36,0.8
2019-05-04 09:41:00,37.759998,0.96,8.16,0.3,123.419998,120.0,0.0,16.48,0.0,0.72,0.0,12.0,394.800018,0.24,0.12,31.119999,0.08,44.16,0.16,9.76,0.36,0.8
2019-05-04 09:44:00,39.68,0.8,6.88,0.3,123.599998,123.959999,0.0,12.16,0.0,0.72,0.0,6.54,394.800018,0.24,0.12,31.119999,0.08,44.200001,0.16,9.36,0.36,0.8
2019-05-04 09:47:00,40.639999,0.64,22.559999,0.3,123.419998,123.959999,0.0,11.04,0.0,0.72,0.0,11.28,376.0,0.24,0.12,25.76,0.08,44.200001,0.16,9.36,0.36,0.8
2019-05-04 09:50:00,53.119999,0.64,4.32,0.3,123.599998,115.199997,0.0,11.04,0.0,0.72,0.0,11.28,374.0,0.24,0.12,25.639999,0.08,44.52,0.16,9.36,0.36,0.8
2019-05-04 09:53:00,39.52,0.96,4.32,0.3,123.599998,113.519997,0.0,15.52,0.0,0.72,0.0,12.0,374.0,7.28,0.12,25.639999,0.08,43.799999,0.16,10.0,0.36,0.8
2019-05-04 09:56:00,38.879997,0.96,14.4,0.3,123.659996,121.32,0.0,8.32,0.0,0.72,0.0,13.259999,378.399994,7.28,0.12,25.32,0.08,43.799999,0.16,10.0,0.36,0.8
2019-05-04 09:59:00,38.879997,0.96,14.08,0.3,123.18,125.639999,0.0,13.28,0.0,0.72,0.0,13.259999,381.200012,9.28,0.12,25.08,0.08,43.599998,0.16,9.76,0.36,0.8
2019-05-04 10:02:00,38.399998,0.96,8.32,0.3,123.360001,118.799995,0.0,14.719999,0.0,0.72,0.0,11.52,381.200012,9.12,0.12,25.08,0.08,44.0,0.16,10.0,0.36,0.8
2019-05-04 10:05:00,45.439999,0.96,6.72,0.3,123.360001,119.040001,0.0,9.12,0.0,0.72,0.0,6.06,355.200012,9.12,0.12,24.84,0.08,44.0,0.16,10.0,0.36,0.8
2019-05-04 10:08:00,49.759998,0.8,1.44,0.3,122.099998,112.68,0.0,14.08,0.0,0.72,0.0,6.06,360.800018,9.04,0.12,29.4,0.08,42.919998,0.16,10.88,0.36,0.8
2019-05-04 10:11:00,44.16,0.8,13.12,0.3,122.219994,112.68,0.0,16.32,0.0,0.72,0.0,10.86,360.800018,9.04,0.12,29.4,2.16,43.16,0.16,9.599999,0.36,0.8
2019-05-04 10:14:00,41.279999,0.8,13.92,0.3,123.419998,124.68,0.0,16.32,0.0,0.72,0.0,7.74,380.0,8.8,0.12,25.199999,2.16,43.16,0.16,9.599999,0.36,0.8
2019-05-04 10:17:00,49.759998,0.96,13.92,0.3,122.219994,115.079994,0.0,5.44,0.0,0.64,0.0,7.74,351.600006,8.88,0.12,25.92,2.0,43.639999,0.16,9.44,0.36,0.8
2019-05-04 10:20:00,51.84,0.96,15.679999,0.3,123.419998,119.879997,0.0,14.24,0.0,0.64,0.0,6.72,351.600006,8.88,0.12,25.92,2.24,42.919998,0.16,9.84,0.36,0.8
2019-05-04 10:23:00,44.16,0.8,16.16,0.3,125.639999,122.879997,0.0,15.2,0.0,0.72,0.0,11.219999,367.600006,6.96,0.12,23.92,2.24,42.919998,0.16,9.84,0.36,1.12
2019-05-04 10:26:00,34.559998,0.8,30.4,0.3,122.639999,114.839996,0.0,6.56,0.0,0.72,0.0,11.219999,366.0,7.84,0.12,23.119999,0.08,42.959999,0.16,9.36,0.36,1.12
2019-05-04 10:29:00,37.279999,0.8,14.559999,0.3,122.639999,109.919998,0.0,13.92,0.0,0.72,0.0,5.52,366.0,7.84,0.12,23.119999,0.08,43.0,0.16,10.96,0.36,0.8
2019-05-04 10:32:00,35.68,0.8,22.4,0.3,123.540001,109.919998,0.0,14.88,0.0,0.72,0.0,10.8,359.200012,8.0,0.12,21.199999,0.08,43.0,0.16,10.96,0.36,0.8
2019-05-04 10:35:00,46.399998,0.8,28.48,0.3,122.519997,106.799995,0.0,6.24,0.0,0.72,0.0,10.8,344.800018,8.32,0.12,2.16,1.92,43.119999,0.16,11.2,0.36,0.8
2019-05-04 10:38:00,41.119999,0.8,41.919998,0.3,122.339996,122.159996,0.0,6.24,0.0,0.72,0.0,5.52,344.800018,8.32,0.12,2.16,4.96,43.200001,0.16,10.88,0.36,0.8
2019-05-04 10:41:00,51.199997,0.8,41.919998,0.3,122.279999,111.959999,0.0,14.559999,0.0,0.72,0.0,11.28,340.800018,8.32,0.12,2.76,4.96,43.200001,0.16,10.88,0.36,0.8
2019-05-04 10:44:00,38.079998,0.8,28.959999,0.3,122.279999,112.799995,0.0,10.719999,0.0,0.72,0.0,11.28,352.399994,8.16,0.12,7.08,0.08,43.079998,0.16,9.44,0.36,0.8
2019-05-04 10:47:00,35.360001,0.96,28.0,0.3,122.459999,114.959999,0.0,6.4,0.0,0.72,0.0,14.46,352.399994,8.16,0.12,7.08,0.08,42.919998,0.16,10.88,0.36,0.8
2019-05-04 10:50:00,34.399998,0.8,26.24,0.3,99.659996,94.919998,0.0,14.719999,0.0,0.72,0.0,5.16,320.0,9.12,0.12,7.16,0.08,42.919998,0.16,10.88,0.36,0.8
2019-05-04 10:53:00,39.52,0.8,24.48,0.3,99.659996,89.400002,0.0,6.72,0.0,0.72,0.0,5.16,326.0,9.2,0.12,12.799999,0.08,41.52,0.16,10.4,0.36,1.12
2019-05-04 10:56:00,44.0,0.8,22.24,0.3,99.540001,89.400002,0.0,14.24,0.0,0.72,0.0,10.74,326.0,9.2,0.12,12.799999,0.08,42.68,0.16,10.32,0.36,0.8
2019-05-04 10:59:00,39.200001,0.96,22.559999,0.3,99.659996,95.400002,0.0,14.24,0.0,0.72,0.0,12.24,356.0,7.92,0.12,28.08,0.08,42.68,0.16,10.32,0.36,0.8
2019-05-04 11:02:00,34.559998,0.96,22.559999,0.3,99.720001,96.360001,0.0,14.24,0.0,0.72,0.0,12.24,311.200012,7.92,0.12,7.2,0.08,42.599998,0.16,9.92,0.36,0.8
2019-05-04 11:05:00,34.719997,1.12,26.08,0.3,99.540001,94.439995,0.0,5.76,0.0,0.72,0.0,10.26,311.200012,7.92,0.12,7.2,0.08,42.959999,0.16,9.84,0.36,0.8
2019-05-04 11:08:00,34.399998,0.8,18.879999,0.3,99.959999,108.0,0.0,13.92,0.0,0.72,0.0,6.66,365.600006,8.08,0.12,8.36,0.08,42.959999,0.16,9.84,0.36,0.8
2019-05-04 11:11:00,43.040001,0.8,20.48,0.3,99.959999,90.0,0.0,14.719999,0.0,0.72,0.0,6.66,362.0,8.8,0.12,22.639999,3.2,42.639999,0.16,9.44,0.36,1.12
2019-05-04 11:14:00,36.48,0.8,13.599999,0.3,99.959999,92.639999,0.0,16.32,0.0,0.72,0.0,4.86,362.0,8.8,0.12,22.639999,0.0,42.639999,0.16,9.599999,0.36,1.12
2019-05-04 11:17:00,40.16,0.8,13.599999,0.3,99.720001,100.559998,0.0,15.839999,0.0,0.72,0.0,17.699999,347.200012,8.8,0.12,32.639999,0.0,43.719997,0.16,9.599999,0.36,0.8
2019-05-04 11:20:00,34.079998,0.96,13.759999,0.3,99.839996,100.559998,0.0,13.599999,0.0,0.72,0.0,17.699999,304.0,9.04,0.12,8.84,0.0,42.799999,0.16,9.36,0.36,0.8
2019-05-04 11:23:00,34.239998,0.8,20.32,0.3,100.079994,97.199997,0.0,13.599999,0.0,0.72,0.0,4.86,304.0,9.04,0.12,8.84,0.0,42.799999,0.16,9.76,0.36,0.8
2019-05-04 11:26:00,35.52,0.8,20.32,0.3,99.779999,98.040001,0.0,15.36,0.0,0.72,0.0,11.28,332.800018,8.72,0.12,23.08,0.0,43.0,0.16,9.76,0.36,0.8
2019-05-04 11:29:00,36.639999,0.64,24.0,0.3,99.779999,109.199997,0.0,16.959999,0.0,0.72,0.0,11.28,332.800018,8.88,0.12,32.119999,0.0,42.48,0.16,9.2,0.36,0.8
2019-05-04 11:32:00,34.719997,0.64,18.4,0.3,99.779999,95.759995,0.0,16.16,0.0,0.72,0.0,15.54,371.600006,8.88,0.12,32.119999,0.0,42.48,0.16,9.599999,0.36,1.12
2019-05-04 11:35:00,44.0,0.8,24.48,0.3,99.779999,96.479996,0.0,5.12,0.0,0.72,0.0,5.88,337.600006,6.96,0.12,26.76,0.0,42.919998,0.16,9.599999,0.36,1.12
2019-05-04 11:38:00,54.879997,0.96,17.279999,0.3,99.779999,97.68,0.0,13.12,0.0,0.72,0.0,5.88,337.600006,7.44,0.12,29.4,0.0,42.799999,0.16,9.679999,0.36,0.8
2019-05-04 11:41:00,48.48,0.96,21.92,0.3,99.540001,93.839996,0.0,15.2,0.0,0.72,0.0,17.879999,331.200012,7.44,0.12,29.4,0.0,42.799999,0.16,9.44,0.36,0.8
2019-05-04 11:44:00,34.079998,0.96,9.92,0.3,99.599998,93.839996,0.0,5.6,0.0,0.72,0.0,13.259999,320.399994,0.48,0.12,26.359999,0.0,42.719997,0.16,9.44,0.36,0.8
2019-05-04 11:47:00,35.52,0.8,9.12,0.3,99.659996,93.599998,0.0,5.6,0.0,0.72,0.0,13.259999,320.399994,7.6,0.12,26.4,0.0,42.759998,0.16,9.12,0.36,0.8
2019-05-04 11:50:00,43.040001,0.8,9.12,0.3,99.599998,91.68,0.0,15.679999,0.0,0.72,0.0,11.099999,328.800018,7.6,0.12,26.4,0.0,42.759998,0.16,9.28,0.36,1.12
2019-05-04 11:53:00,49.439999,0.8,19.039999,0.3,99.659996,106.199997,0.0,11.84,0.0,0.72,0.0,6.18,344.399994,8.8,0.12,34.84,0.0,42.919998,0.16,9.28,0.36,0.8
2019-05-04 11:56:00,36.16,0.8,12.96,0.3,99.720001,106.079994,0.0,7.68,0.0,0.72,0.0,6.18,344.399994,8.559999,0.12,14.4,0.0,42.879997,0.16,12.16,0.36,0.8
2019-05-04 11:59:00,33.919998,0.8,18.08,0.3,99.659996,102.119995,0.0,15.839999,0.0,0.72,0.0,9.54,317.200012,8.559999,0.12,14.4,0.0,42.879997,0.16,12.16,0.36,0.8
2019-05-04 12:02:00,33.279999,0.96,29.92,0.3,99.659996,99.0,0.0,14.08,0.0,0.72,0.0,10.38,316.399994,9.04,0.12,9.2,0.0,43.16,0.16,9.36,0.36,0.8
2019-05-04 12:05:00,40.48,0.96,14.08,0.3,99.720001,94.559998,0.0,14.559999,0.0,0.72,0.0,10.38,316.399994,9.28,0.12,9.32,0.0,42.68,0.16,9.2,0.36,0.8
2019-05-04 12:08:00,52.639999,0.8,18.559999,0.3,99.659996,94.559998,0.0,5.28,0.0,0.72,0.0,4.68,310.0,9.28,0.12,9.32,0.0,42.68,0.16,9.2,0.36,0.8
2019-05-04 12:11:00,41.279999,7.2,11.52,0.3,99.299995,92.519997,0.0,5.28,0.0,0.72,0.0,10.32,346.399994,9.04,0.12,9.32,0.0,42.879997,0.16,11.04,0.42,0.8
2019-05-04 12:14:00,33.759998,0.64,11.52,0.3,99.419998,98.639999,0.0,13.44,0.0,0.72,0.0,10.32,346.399994,9.04,0.12,9.32,0.0,42.799999,0.16,10.24,0.36,0.8
2019-05-04 12:17:00,33.599998,0.8,13.599999,0.3,99.599998,93.839996,0.0,14.24,0.0,0.72,0.0,4.68,339.200012,9.04,0.12,9.32,0.0,42.799999,0.16,10.24,0.42,0.8
2019-05-04 12:20:00,35.200001,0.8,18.879999,0.3,99.720001,100.68,0.0,14.559999,0.0,0.72,0.0,9.96,332.399994,9.2,0.12,9.28,0.0,43.0,0.16,10.16,0.42,0.8
2019-05-04 12:23:00,33.599998,0.96,20.48,0.3,99.659996,97.559998,0.0,11.04,0.0,0.72,0.0,9.96,332.399994,9.28,0.12,9.28,0.0,43.040001,0.16,9.599999,0.42,0.8
2019-05-04 12:26:00,41.439999,0.96,9.12,0.3,99.659996,97.199997,0.0,8.48,0.0,0.72,0.0,6.48,363.200012,9.28,0.12,33.32,0.0,43.040001,0.16,9.599999,0.36,0.8
2019-05-04 12:29:00,54.559998,0.96,11.2,0.3,99.419998,97.199997,0.0,5.6,0.0,0.72,0.0,4.62,355.600006,9.04,0.12,26.4,0.0,42.559998,0.16,11.2,0.42,0.8
2019-05-04 12:32:00,31.679998,0.96,11.679999,0.3,99.540001,97.68,0.0,14.24,0.0,0.72,0.0,4.62,355.600006,8.96,0.12,26.4,0.0,42.879997,0.16,10.719999,0.36,0.8
2019-05-04 12:35:00,34.239998,0.8,14.88,0.3,99.599998,98.879997,0.0,14.24,0.0,0.72,0.0,10.62,356.0,8.96,0.12,26.24,0.0,42.879997,0.16,10.719999,0.36,0.8
2019-05-04 12:38:00,37.759998,0.8,14.88,0.3,99.479996,104.879997,0.0,13.92,0.0,0.72,0.0,10.62,462.0,9.12,0.12,26.279999,0.0,42.719997,0.16,9.599999,0.36,123.199997
2019-05-04 12:41:00,38.239998,6.88,13.44,0.3,99.659996,102.720001,0.0,14.88,0.0,0.72,0.0,4.98,462.0,8.96,0.12,26.279999,0.0,42.719997,0.16,10.4,0.36,115.68
2019-05-04 12:44:00,51.84,0.96,16.959999,0.3,99.360001,100.559998,0.0,15.04,0.0,0.72,0.0,9.3,442.399994,8.96,0.12,31.32,0.0,42.719997,0.16,10.4,0.36,111.839996
2019-05-04 12:47:00,33.119999,0.96,18.24,0.3,99.540001,92.279999,0.0,14.4,0.0,0.72,0.0,9.3,440.0,9.04,0.12,26.24,0.0,43.0,0.16,9.84,0.36,111.839996
2019-05-04 12:50:00,54.559998,0.8,9.92,0.3,99.540001,89.639999,0.0,15.2,0.0,0.72,0.0,9.96,440.0,7.6,0.12,26.24,0.0,43.119999,0.16,11.2,0.36,109.119995
2019-05-04 12:53:00,33.919998,0.8,12.32,0.3,99.360001,89.639999,0.0,9.599999,0.0,0.72,0.0,4.38,430.399994,7.6,0.12,26.879999,0.0,43.119999,0.16,11.2,0.36,106.559998
2019-05-04 12:56:00,33.119999,0.8,6.56,0.3,99.419998,92.879997,0.0,9.92,0.0,0.72,0.0,4.38,441.200012,7.44,0.12,26.24,0.0,43.0,0.16,10.639999,0.36,104.639999
2019-05-04 12:59:00,32.959999,0.8,6.56,0.3,99.599998,95.400002,0.0,9.92,0.0,0.72,0.0,9.48,441.200012,8.72,0.12,26.24,0.0,43.559998,0.16,9.2,0.36,93.119995
2019-05-04 13:02:00,34.719997,0.8,14.719999,0.3,99.659996,98.279999,0.0,6.08,0.0,0.72,0.0,10.02,417.200012,8.72,0.12,26.16,0.0,43.559998,0.16,9.2,0.36,92.639999
2019-05-04 13:05:00,37.599998,0.8,15.52,0.3,99.479996,90.479996,0.0,14.08,0.0,0.72,0.0,10.02,464.399994,8.88,0.12,31.199999,0.0,43.32,0.16,9.52,0.36,92.959999
2019-05-04 13:08:00,59.52,0.8,13.92,0.3,99.360001,93.599998,0.0,10.08,0.0,0.72,0.0,4.2,464.399994,9.04,0.12,31.199999,0.0,43.239998,0.16,10.08,0.36,91.839996
2019-05-04 13:11:00,34.079998,7.68,9.12,0.3,99.360001,102.599998,0.0,5.44,0.0,0.72,0.0,9.54,422.0,9.04,0.12,27.719999,0.0,43.239998,0.16,10.08,0.36,91.839996
2019-05-04 13:14:00,33.279999,0.8,20.0,0.3,99.299995,94.199997,0.0,13.92,0.0,0.72,0.0,9.54,410.399994,9.12,0.12,26.08,0.0,42.879997,0.16,9.52,0.36,91.68
2019-05-04 13:17:00,37.919998,0.8,16.0,0.3,99.599998,94.199997,0.0,14.88,0.0,0.72,0.0,6.18,410.399994,8.88,0.12,26.08,0.0,43.119999,0.16,9.679999,0.36,91.199997
2019-05-04 13:20:00,40.32,0.8,9.599999,0.3,99.18,91.919998,0.0,15.36,0.0,0.72,0.0,4.2,425.600006,8.88,0.12,25.879999,0.0,43.119999,0.16,9.679999,0.36,90.879997
2019-05-04 13:23:00,35.84,1.12,9.599999,0.3,99.599998,91.079994,0.0,15.36,0.0,0.72,0.0,4.2,408.0,8.24,0.12,25.959999,0.0,43.279999,0.16,11.52,0.36,90.559998
2019-05-04 13:26:00,34.239998,0.96,15.04,0.3,99.540001,93.959999,0.0,13.44,0.0,0.72,0.0,16.98,408.0,0.48,0.12,25.959999,0.0,43.32,0.16,9.2,0.36,90.559998
2019-05-04 13:29:00,53.759998,6.88,20.48,0.3,99.239998,104.759995,0.0,14.719999,0.0,0.72,0.0,4.32,425.600006,0.48,0.12,30.92,0.0,43.32,0.16,9.2,0.36,90.400002
2019-05-04 13:32:00,52.799999,0.8,16.32,0.3,99.239998,98.759995,0.0,14.24,0.0,0.72,0.0,4.32,418.399994,0.48,0.12,26.32,0.0,43.239998,0.16,9.36,0.36,90.400002
2019-05-04 13:35:00,35.200001,0.8,4.96,0.3,99.239998,95.759995,0.0,16.32,0.0,0.72,0.0,9.719999,418.399994,0.48,0.12,26.32,0.0,43.559998,0.16,11.12,0.36,90.400002
2019-05-04 13:38:00,45.919998,0.8,27.84,0.3,99.419998,96.599998,0.0,15.839999,0.0,0.72,0.0,5.94,411.600006,0.48,0.12,25.68,0.0,43.559998,0.16,11.12,0.36,90.079994
2019-05-04 13:41:00,45.599998,0.96,3.52,0.3,99.360001,96.599998,0.0,8.32,0.0,0.72,0.64,5.94,392.0,0.32,0.12,25.879999,0.0,44.32,0.16,9.04,0.36,90.559998
2019-05-04 13:44:00,45.119999,0.96,8.16,0.3,99.119995,93.959999,0.0,8.32,0.0,0.72,0.64,6.72,392.0,0.64,0.12,25.879999,0.0,43.919998,0.16,9.36,0.36,90.239998
2019-05-04 13:47:00,42.559998,0.8,8.16,0.3,100.919998,98.759995,0.0,16.32,0.0,0.72,0.0,11.82,419.200012,0.64,0.12,25.599998,0.0,43.919998,0.16,9.36,0.36,90.079994
2019-05-04 13:50:00,37.599998,0.64,7.52,0.3,100.68,101.400002,0.0,16.639999,0.0,0.72,0.0,11.82,412.0,0.72,0.12,32.559998,0.0,44.52,0.16,9.52,0.36,90.239998
2019-05-04 13:53:00,46.079998,0.8,12.16,0.3,100.559998,105.360001,0.0,9.76,0.0,0.72,0.0,12.719999,412.0,0.72,0.12,32.559998,0.0,44.040001,0.16,10.88,0.36,90.079994
2019-05-04 13:56:00,52.959999,0.64,8.32,0.3,100.860001,90.360001,0.0,17.119999,0.0,0.72,0.0,11.28,414.0,0.72,0.12,25.559999,0.0,44.040001,0.16,10.88,0.36,90.079994
2019-05-04 13:59:00,52.799999,7.36,17.76,0.3,100.860001,93.0,0.0,11.2,0.0,0.72,0.0,11.28,423.600006,0.72,0.12,25.4,0.0,43.84,0.16,11.679999,0.36,90.400002
2019-05-04 14:02:00,51.84,0.64,4.32,0.3,100.739998,95.759995,0.0,16.0,0.0,0.72,0.0,5.76,423.600006,0.72,0.12,25.4,0.0,43.879997,0.16,9.44,0.36,90.239998
2019-05-04 14:05:00,59.039997,0.96,8.16,0.6,100.979996,95.759995,0.0,18.719999,0.0,0.72,0.0,10.8,420.399994,0.72,0.12,25.24,0.0,43.879997,0.16,9.44,0.36,90.239998
2019-05-04 14:08:00,66.400002,0.96,12.16,0.3,100.68,96.839996,0.0,18.719999,0.0,0.72,0.0,10.8,354.800018,0.88,0.12,25.519999,0.0,44.439999,0.16,9.52,0.36,11.36
2019-05-04 14:11:00,48.48,0.8,12.16,0.3,100.559998,95.400002,0.0,11.2,0.0,0.72,0.0,6.0,354.800018,10.719999,0.12,25.519999,0.0,44.919998,0.16,9.52,0.36,90.559998
2019-05-04 14:14:00,56.0,0.8,14.559999,0.3,100.68,100.799995,0.0,15.52,0.0,0.72,0.0,9.599999,468.800018,10.719999,0.12,30.4,0.0,44.919998,0.16,9.52,0.36,90.879997
2019-05-04 14:17:00,54.559998,0.8,13.12,0.3,100.739998,100.919998,0.0,15.2,0.0,0.72,0.0,9.599999,462.0,11.04,0.12,18.6,0.0,44.919998,0.16,9.36,0.36,91.040001
2019-05-04 14:20:00,53.279999,0.96,11.679999,0.3,100.5,93.479996,0.0,14.88,0.0,0.72,0.0,11.28,462.0,9.679999,0.12,18.6,0.0,47.16,0.16,9.52,0.42,91.040001
2019-05-04 14:23:00,50.079998,0.8,16.32,0.3,100.5,96.839996,0.0,9.92,0.0,0.72,0.0,5.58,453.600006,9.679999,0.12,18.719999,0.0,47.16,0.16,9.52,0.36,91.68
2019-05-04 14:26:00,44.959999,0.8,12.639999,0.18,100.739998,96.839996,0.0,16.0,0.0,0.72,0.0,5.58,488.0,12.32,0.12,20.199999,0.0,44.719997,0.16,9.679999,0.42,90.879997
2019-05-04 14:29:00,43.84,0.8,8.32,0.18,100.619995,96.599998,0.0,14.4,0.0,0.72,0.0,10.92,488.0,12.32,0.12,20.199999,0.0,44.759998,0.16,9.28,0.42,91.199997
2019-05-04 14:32:00,46.399998,0.8,8.32,0.18,101.099998,96.599998,0.0,14.4,0.0,0.72,0.0,6.66,460.399994,12.48,0.12,26.959999,0.0,44.759998,0.16,9.28,0.42,91.199997
2019-05-04 14:35:00,44.16,0.48,8.16,0.18,99.360001,91.559998,0.0,10.08,0.0,0.72,0.0,6.66,443.200012,13.52,0.12,30.959999,0.0,45.039997,0.16,9.44,0.36,92.0
2019-05-04 14:38:00,54.399998,0.48,5.44,0.18,99.299995,91.32,0.0,6.4,0.0,0.72,0.0,5.46,443.200012,13.52,0.12,30.959999,0.0,46.879997,0.16,9.679999,0.36,90.239998
2019-05-04 14:41:00,48.799999,0.64,3.68,0.18,99.239998,88.68,0.0,17.279999,0.0,0.72,0.0,11.099999,437.600006,13.28,0.12,27.92,0.0,46.879997,0.16,9.679999,0.36,90.559998
2019-05-04 14:44:00,46.079998,8.48,4.48,0.18,99.239998,99.959999,0.0,14.88,0.0,0.72,0.0,11.099999,452.800018,13.2,0.12,9.08,0.0,44.52,0.16,9.28,0.36,90.559998
2019-05-04 14:47:00,44.799999,7.2,0.0,0.18,99.360001,93.119995,0.0,11.84,0.0,0.72,0.0,5.52,452.800018,13.2,0.12,9.08,0.0,44.759998,0.16,9.599999,0.36,91.68
2019-05-04 14:50:00,48.959999,0.8,0.0,0.18,99.360001,93.119995,0.0,14.719999,0.0,0.72,0.0,13.259999,431.600006,11.28,0.12,20.639999,0.0,44.759998,0.16,9.599999,0.36,91.839996
2019-05-04 14:53:00,43.200001,0.48,0.0,0.18,99.419998,97.199997,0.0,14.719999,0.0,0.72,0.0,13.259999,426.399994,12.4,0.12,9.16,0.0,44.719997,0.16,9.36,0.36,91.199997
2019-05-04 14:56:00,50.079998,0.48,0.0,0.18,99.540001,90.239998,0.0,14.24,0.0,0.72,0.0,10.139999,426.399994,12.4,0.12,9.16,0.0,44.52,0.16,10.24,0.36,11.36
2019-05-04 14:59:00,39.200001,0.64,0.48,0.18,99.059998,89.400002,0.0,14.88,0.0,0.72,0.0,8.34,430.399994,12.639999,0.12,14.08,0.0,44.52,0.16,10.24,0.42,89.119995
2019-05-04 15:02:00,46.719997,0.64,0.48,0.18,99.479996,95.639999,0.0,10.559999,0.0,0.72,0.0,8.34,431.600006,2.96,0.12,27.68,0.0,44.919998,0.16,9.52,0.36,89.119995
2019-05-04 15:05:00,48.959999,0.64,2.88,0.18,99.360001,89.159996,0.0,7.68,0.0,0.72,0.0,13.98,431.600006,2.96,0.12,27.68,0.0,44.399998,0.16,9.2,0.36,89.119995
2019-05-04 15:08:00,40.16,0.48,0.48,0.18,99.360001,90.720001,0.0,14.719999,0.0,0.72,0.0,8.46,424.399994,12.08,0.12,22.76,0.0,44.399998,0.16,9.2,0.42,88.959999
2019-05-04 15:11:00,40.48,0.8,0.0,0.18,89.699997,84.119995,0.0,15.04,0.0,0.72,0.0,8.46,431.600006,10.96,0.12,27.519999,0.0,44.16,0.16,9.28,0.36,88.0
2019-05-04 15:14:00,49.439999,0.64,0.0,0.18,89.519997,84.119995,0.0,14.559999,0.0,0.72,0.0,14.16,431.600006,10.96,0.12,27.519999,0.0,44.16,0.16,9.12,0.42,87.519997
2019-05-04 15:17:00,42.559998,1.12,0.0,0.18,89.639999,81.959999,0.0,14.559999,0.0,0.72,0.0,21.719999,420.800018,11.04,0.12,20.439999,0.0,44.16,0.16,9.12,0.42,87.199997
2019-05-04 15:20:00,41.759998,0.64,0.0,0.18,89.879997,82.199997,0.0,6.56,0.0,0.72,0.0,21.719999,419.600006,8.8,0.12,20.52,0.0,44.559998,0.16,9.44,0.36,86.720001
2019-05-04 15:23:00,39.84,0.64,0.0,0.18,89.519997,87.599998,0.0,14.559999,0.0,0.72,0.0,8.58,419.600006,8.8,0.12,20.52,0.0,44.639999,0.16,9.28,0.42,86.239998
2019-05-04 15:26:00,44.959999,0.64,0.0,0.18,89.699997,88.559998,0.0,14.559999,0.0,0.72,0.32,13.86,420.0,1.04,0.12,21.16,0.0,44.639999,0.16,9.28,0.42,86.080002
2019-05-04 15:29:00,51.68,0.48,0.0,0.18,89.639999,88.32,0.0,15.839999,0.0,0.72,0.32,13.86,396.399994,0.96,0.12,27.279999,0.0,30.4,0.16,9.12,0.36,86.080002
2019-05-04 15:32:00,43.360001,0.96,0.0,0.18,89.639999,82.68,0.0,8.48,0.0,0.72,0.8,16.92,396.399994,0.96,0.12,27.279999,0.0,30.4,0.16,9.12,0.36,85.759995
2019-05-04 15:35:00,39.84,0.64,0.0,0.18,89.639999,82.68,0.0,7.84,0.0,0.72,0.88,12.78,429.600006,0.96,0.12,25.879999,0.0,32.919998,0.16,9.12,0.36,85.279999
2019-05-04 15:38:00,41.279999,0.48,0.0,0.18,90.119995,89.279999,0.0,9.44,0.0,0.72,0.88,12.78,355.600006,2.88,0.12,18.92,0.0,32.68,0.16,9.44,0.42,85.119995
2019-05-04 15:41:00,48.32,0.64,0.0,0.18,89.939995,84.839996,0.0,9.44,0.0,0.72,0.72,13.44,355.600006,2.88,0.12,18.92,0.0,32.68,0.16,9.52,0.36,84.0
